imdb_id,shot_idx,start,end
tt0108289,748,2984.875,2988.6666666666665
tt0108289,752,3031.3333333333335,3040.5833333333335
tt0108289,760,3062.4166666666665,3066.625
tt0108289,769,3101.7083333333335,3108.0
tt0108289,776,3138.125,3139.5416666666665
tt0108289,813,3315.4166666666665,3317.75
tt0108289,826,3359.0,3367.7083333333335
tt0108289,832,3423.6666666666665,3471.4166666666665
tt0108289,834,3472.5416666666665,3475.375
tt0108289,849,3512.0416666666665,3514.6666666666665
tt0108289,850,3514.6666666666665,3518.75
tt0108289,864,3561.4166666666665,3571.7916666666665
tt0108289,881,3657.75,3658.875
tt0108289,890,3735.25,3736.75
tt0108289,895,3750.0416666666665,3752.2916666666665
tt0108289,899,3757.75,3763.9583333333335
tt0108289,902,3784.9166666666665,3806.625
tt0108289,903,3806.625,3817.3333333333335
tt0108289,910,3842.5416666666665,3856.8333333333335
tt0108289,911,3856.8333333333335,3860.1666666666665
tt0108289,915,3865.0,3867.9583333333335
tt0108289,920,3885.75,3886.3333333333335
tt0108289,924,3890.6666666666665,3893.5416666666665
tt0108289,940,3936.7083333333335,3938.7083333333335
tt0108289,942,3941.3333333333335,3950.5833333333335
tt0108289,944,3952.0833333333335,3957.125
tt0108289,975,4043.1666666666665,4045.875
tt0108289,988,4088.5416666666665,4095.4583333333335
tt0108289,997,4123.041666666667,4126.125
tt0108289,1002,4135.125,4137.25
tt0108289,1003,4137.25,4138.916666666667
tt0108289,1005,4142.458333333333,4147.833333333333
tt0108289,1035,4267.041666666667,4268.958333333333
tt0108289,1045,4276.708333333333,4277.541666666667
tt0108289,1058,4297.166666666667,4297.916666666667
tt0108289,1066,4305.416666666667,4310.625
tt0108289,1067,4310.625,4314.666666666667
tt0108289,1074,4326.875,4330.375
tt0108289,1076,4334.041666666667,4335.958333333333
tt0108289,1087,4347.875,4352.0
tt0108289,1093,4364.083333333333,4364.833333333333
tt0108289,1096,4394.5,4397.083333333333
tt0108289,1097,4397.083333333333,4404.375
tt0108289,1130,4434.708333333333,4436.666666666667
tt0108289,1134,4439.75,4442.75
tt0108289,1139,4453.166666666667,4454.041666666667
tt0108289,1146,4483.333333333333,4488.375
tt0108289,1150,4497.958333333333,4526.25
tt0108289,1151,4526.25,4531.875
tt0108289,1165,4579.625,4582.25
tt0108289,1166,4582.25,4583.041666666667
tt0108289,1175,4612.666666666667,4615.666666666667
tt0108289,1180,4624.458333333333,4627.5
tt0108289,1185,4639.625,4645.666666666667
tt0108289,1193,4711.25,4714.625
tt0108289,1242,5001.666666666667,5006.75
tt0108289,1245,5013.0,5015.125
tt0108289,1255,5149.625,5168.625
tt0108289,1265,5200.791666666667,5202.041666666667
tt0108289,1269,5205.416666666667,5206.583333333333
tt0108289,1289,5243.666666666667,5249.25
tt0108289,1307,5299.833333333333,5300.333333333333
tt0108289,1310,5303.125,5303.791666666667
tt0108289,1313,5306.458333333333,5307.708333333333
tt0108289,1343,5336.25,5336.791666666667
tt0108289,1349,5340.125,5341.166666666667
tt0108289,1356,5351.875,5355.0
tt0108289,1369,5387.541666666667,5393.375
tt0108289,1382,5400.583333333333,5402.5
tt0108289,1394,5411.0,5411.375
tt0108289,1410,5422.791666666667,5424.166666666667
tt0108289,1415,5433.0,5433.583333333333
tt0108289,1420,5435.5,5435.875
tt0108289,1428,5442.333333333333,5442.958333333333
tt0108289,1430,5443.541666666667,5444.041666666667
tt0108289,1431,5444.041666666667,5444.875
tt0108289,1441,5459.208333333333,5462.291666666667
tt0108289,1453,5500.875,5506.583333333333
tt0108289,1455,5508.333333333333,5511.25
tt0108289,1456,5511.25,5517.875
tt0108289,1457,5517.875,5520.333333333333
tt0108289,1460,5523.875,5528.416666666667
tt0108289,1483,5623.916666666667,5628.916666666667
tt0108289,1495,5661.625,5663.625
tt0108289,1501,5675.958333333333,5677.041666666667
tt0108289,1506,5683.541666666667,5685.5
tt0108289,1523,5714.333333333333,5714.75
tt0108289,1547,5750.083333333333,5758.875
tt0108289,1548,5758.875,5760.666666666667
tt0108289,1549,5760.666666666667,5761.541666666667
tt0108289,1553,5769.208333333333,5770.708333333333
tt0108289,1559,5775.125,5776.916666666667
tt0108289,1561,5777.791666666667,5778.708333333333
tt0108289,1578,5825.833333333333,5829.083333333333
tt0108289,1580,5832.583333333333,5833.708333333333
tt0108289,1583,5836.75,5839.375
tt0108289,1591,5857.5,5862.125
tt0108289,1606,5900.208333333333,5901.333333333333
tt0108289,1612,5926.041666666667,5928.916666666667
tt0108289,1614,5933.0,5939.625
tt0108289,1622,5972.958333333333,5974.916666666667
tt0108289,1636,6047.791666666667,6055.458333333333
tt0108289,1638,6058.125,6066.0
tt0108289,1639,6066.0,6071.791666666667
tt0108289,1643,6084.708333333333,6089.458333333333
tt0108656,5,64.20833333333333,65.79166666666667
tt0108656,6,65.79166666666667,68.41666666666667
tt0108656,7,68.41666666666667,69.625
tt0108656,8,69.625,71.54166666666667
tt0108656,9,71.54166666666667,74.29166666666667
tt0108656,12,80.95833333333333,82.83333333333333
tt0108656,21,96.79166666666667,99.83333333333333
tt0108656,25,142.125,145.58333333333334
tt0108656,26,145.58333333333334,169.0
tt0108656,28,173.25,179.20833333333334
tt0108656,29,179.20833333333334,182.0
tt0108656,35,193.70833333333334,194.375
tt0108656,36,194.375,196.54166666666666
tt0108656,45,214.08333333333334,220.54166666666666
tt0108656,46,220.54166666666666,220.79166666666666
tt0108656,47,220.79166666666666,223.75
tt0108656,48,223.75,226.375
tt0108656,49,226.375,226.95833333333334
tt0108656,50,226.95833333333334,227.20833333333334
tt0108656,56,231.375,232.16666666666666
tt0108656,59,233.625,234.95833333333334
tt0108656,60,234.95833333333334,236.95833333333334
tt0108656,61,236.95833333333334,240.33333333333334
tt0108656,88,302.7083333333333,305.875
tt0108656,89,305.875,308.0
tt0108656,105,340.1666666666667,341.7916666666667
tt0108656,129,406.0,409.9166666666667
tt0108656,136,428.5416666666667,436.375
tt0108656,137,436.375,440.6666666666667
tt0108656,138,440.6666666666667,451.7083333333333
tt0108656,140,464.3333333333333,469.9166666666667
tt0108656,143,482.0833333333333,495.75
tt0108656,144,495.75,501.75
tt0108656,146,514.5,547.9583333333334
tt0108656,154,613.0,621.0416666666666
tt0108656,158,642.75,647.5
tt0108656,159,647.5,654.4583333333334
tt0108656,163,759.3333333333334,763.5416666666666
tt0108656,201,1027.0,1030.9583333333333
tt0108656,203,1032.9583333333333,1042.6666666666667
tt0108656,206,1051.2916666666667,1056.8333333333333
tt0108656,208,1059.5833333333333,1060.8333333333333
tt0108656,209,1060.8333333333333,1062.3333333333333
tt0108656,210,1062.3333333333333,1063.8333333333333
tt0108656,222,1081.5416666666667,1083.5833333333333
tt0108656,224,1088.0416666666667,1090.5416666666667
tt0108656,231,1114.1666666666667,1116.5833333333333
tt0108656,235,1123.625,1127.8333333333333
tt0108656,241,1135.6666666666667,1137.7916666666667
tt0108656,242,1137.7916666666667,1142.7083333333333
tt0108656,245,1150.375,1153.8333333333333
tt0108656,251,1164.2916666666667,1167.2916666666667
tt0108656,252,1167.2916666666667,1168.9583333333333
tt0108656,253,1168.9583333333333,1171.0
tt0108656,258,1193.7916666666667,1196.4583333333333
tt0108656,262,1211.25,1219.0
tt0108656,278,1271.25,1274.0416666666667
tt0108656,283,1284.0833333333333,1286.1666666666667
tt0108656,285,1293.0833333333333,1294.9583333333333
tt0108656,287,1298.5833333333333,1303.5833333333333
tt0108656,321,1362.7916666666667,1369.2916666666667
tt0108656,323,1372.9166666666667,1374.75
tt0108656,325,1386.25,1390.9166666666667
tt0108656,328,1405.2916666666667,1410.9583333333333
tt0108656,329,1410.9583333333333,1412.625
tt0108656,350,1525.375,1527.4166666666667
tt0108656,351,1527.4166666666667,1530.5833333333333
tt0108656,363,1599.625,1604.4583333333333
tt0108656,365,1607.7916666666667,1612.4583333333333
tt0108656,376,1674.75,1676.5416666666667
tt0108656,381,1727.625,1734.7083333333333
tt0108656,386,1757.0416666666667,1766.6666666666667
tt0108656,392,1786.9166666666667,1797.9166666666667
tt0108656,402,1839.1666666666667,1859.125
tt0108656,406,1867.3333333333333,1869.5
tt0108656,439,2005.5,2008.3333333333333
tt0108656,441,2011.25,2012.3333333333333
tt0108656,443,2013.125,2021.125
tt0108656,448,2039.2916666666667,2043.2916666666667
tt0108656,461,2089.125,2094.25
tt0108656,464,2101.375,2109.625
tt0108656,466,2111.4166666666665,2115.75
tt0108656,467,2115.75,2121.7083333333335
tt0108656,471,2137.5833333333335,2139.9166666666665
tt0108656,472,2139.9166666666665,2142.5833333333335
tt0108656,480,2166.9166666666665,2169.5
tt0108656,498,2228.9583333333335,2240.2083333333335
tt0108656,501,2259.5416666666665,2282.5416666666665
tt0108656,503,2300.1666666666665,2321.6666666666665
tt0108656,507,2334.1666666666665,2339.4166666666665
tt0108656,509,2344.7916666666665,2349.6666666666665
tt0108656,514,2364.3333333333335,2376.75
tt0108656,517,2380.3333333333335,2381.5
tt0108656,521,2390.4583333333335,2394.0833333333335
tt0108656,538,2446.875,2449.0416666666665
tt0108656,555,2589.9583333333335,2590.8333333333335
tt0108656,567,2650.6666666666665,2659.125
tt0108656,570,2671.25,2674.8333333333335
tt0108656,574,2681.7916666666665,2685.4166666666665
tt0108656,576,2704.25,2717.4583333333335
tt0108656,582,2726.4166666666665,2730.25
tt0108656,584,2732.5,2742.375
tt0108656,586,2748.8333333333335,2763.125
tt0108656,590,2777.8333333333335,2797.8333333333335
tt0108656,597,2818.7083333333335,2826.1666666666665
tt0108656,610,2872.75,2873.9583333333335
tt0108656,614,2876.2083333333335,2877.2083333333335
tt0108656,649,2942.375,2947.5416666666665
tt0108656,650,2947.5416666666665,2950.8333333333335
tt0108656,658,2971.625,2972.4166666666665
tt0108656,659,2972.4166666666665,2974.375
tt0108656,661,2978.1666666666665,2980.2916666666665
tt0108656,673,3001.7083333333335,3002.375
tt0108656,678,3006.75,3007.375
tt0108656,679,3007.375,3008.25
tt0108656,690,3017.5,3019.6666666666665
tt0108656,693,3027.5,3028.9166666666665
tt0108656,708,3082.8333333333335,3084.8333333333335
tt0108656,709,3084.8333333333335,3086.8333333333335
tt0108656,712,3089.0416666666665,3091.375
tt0108656,715,3093.2916666666665,3095.7916666666665
tt0108656,720,3105.5416666666665,3109.25
tt0108656,783,3256.4583333333335,3257.4583333333335
tt0108656,787,3265.3333333333335,3270.3333333333335
tt0108656,790,3275.2916666666665,3277.7916666666665
tt0108656,797,3285.125,3286.5833333333335
tt0108656,803,3295.125,3296.75
tt0108656,804,3296.75,3298.625
tt0108656,808,3304.125,3306.0833333333335
tt0108656,814,3313.8333333333335,3315.2916666666665
tt0108656,818,3322.375,3322.7083333333335
tt0108656,824,3338.375,3338.75
tt0108656,841,3420.0416666666665,3423.4166666666665
tt0108656,847,3508.4166666666665,3518.9583333333335
tt0108656,856,3548.5416666666665,3550.5833333333335
tt0108656,858,3566.2083333333335,3570.5833333333335
tt0108656,862,3587.375,3590.875
tt0108656,872,3613.5833333333335,3615.5
tt0108656,873,3615.5,3619.2083333333335
tt0108656,880,3668.9166666666665,3684.25
tt0108656,886,3746.25,3747.8333333333335
tt0108656,905,3929.9166666666665,3936.4583333333335
tt0108656,912,3964.4583333333335,3972.8333333333335
tt0108656,920,4020.7916666666665,4026.625
tt0108656,922,4046.0416666666665,4058.5833333333335
tt0108656,925,4071.25,4073.875
tt0108656,930,4096.833333333333,4098.291666666667
tt0108656,938,4115.208333333333,4116.208333333333
tt0108656,940,4123.416666666667,4129.0
tt0108656,947,4149.958333333333,4152.333333333333
tt0108656,949,4154.375,4156.125
tt0108656,979,4228.375,4229.916666666667
tt0108656,997,4262.625,4273.5
tt0108656,1003,4316.833333333333,4319.166666666667
tt0108656,1007,4323.25,4325.166666666667
tt0108656,1011,4335.416666666667,4337.375
tt0108656,1022,4381.125,4384.041666666667
tt0108656,1024,4385.708333333333,4387.708333333333
tt0108656,1028,4398.041666666667,4400.25
tt0108656,1030,4405.833333333333,4409.5
tt0108656,1035,4425.916666666667,4428.041666666667
tt0108656,1038,4446.208333333333,4451.541666666667
tt0108656,1043,4461.083333333333,4467.125
tt0108656,1053,4540.041666666667,4547.291666666667
tt0108656,1060,4571.458333333333,4572.416666666667
tt0108656,1064,4575.458333333333,4577.25
tt0108656,1080,4623.958333333333,4625.041666666667
tt0108656,1084,4636.125,4639.208333333333
tt0108656,1091,4653.541666666667,4655.875
tt0108656,1093,4658.5,4661.541666666667
tt0108656,1094,4661.541666666667,4664.708333333333
tt0108656,1099,4670.333333333333,4671.416666666667
tt0108656,1111,4694.666666666667,4695.375
tt0108656,1119,4708.208333333333,4709.916666666667
tt0108656,1175,4982.125,4998.375
tt0108656,1177,5001.791666666667,5006.958333333333
tt0108656,1179,5022.208333333333,5024.125
tt0108656,1180,5024.125,5034.958333333333
tt0108656,1193,5116.625,5118.541666666667
tt0108656,1221,5239.416666666667,5245.625
tt0108656,1224,5249.958333333333,5253.958333333333
tt0108656,1227,5256.875,5257.708333333333
tt0108656,1240,5296.333333333333,5300.083333333333
tt0108656,1243,5308.791666666667,5312.0
tt0108656,1249,5316.5,5317.208333333333
tt0108656,1255,5325.75,5327.75
tt0108656,1267,5349.875,5351.416666666667
tt0108656,1284,5371.0,5372.083333333333
tt0108656,1303,5402.75,5404.0
tt0108656,1316,5424.583333333333,5425.666666666667
tt0108656,1332,5458.833333333333,5460.25
tt0108656,1337,5461.875,5463.375
tt0108656,1338,5463.375,5467.083333333333
tt0108656,1339,5467.083333333333,5469.375
tt0108656,1343,5474.833333333333,5476.833333333333
tt0108656,1346,5478.583333333333,5479.083333333333
tt0108656,1348,5479.708333333333,5480.291666666667
tt0108656,1380,5537.625,5538.5
tt0108656,1392,5553.291666666667,5555.375
tt0108656,1398,5566.416666666667,5569.708333333333
tt0108656,1418,5611.083333333333,5612.125
tt0108656,1428,5639.791666666667,5640.708333333333
tt0108656,1430,5643.541666666667,5648.041666666667
tt0108656,1432,5649.833333333333,5650.5
tt0108656,1438,5658.833333333333,5661.166666666667
tt0108656,1442,5670.0,5672.666666666667
tt0108656,1457,5734.291666666667,5737.375
tt0108656,1484,5817.75,5822.25
tt0108656,1485,5822.25,5825.625
tt0108656,1486,5825.625,5826.666666666667
tt0108656,1497,5846.375,5847.333333333333
tt0108656,1500,5849.666666666667,5852.208333333333
tt0108656,1502,5854.125,5863.958333333333
tt0108656,1505,5867.833333333333,5868.833333333333
tt0108656,1508,5876.875,5879.875
tt0108656,1509,5879.875,5880.916666666667
tt0108656,1511,5884.083333333333,5887.208333333333
tt0108656,1517,5899.041666666667,5900.25
tt0108656,1524,5911.416666666667,5913.416666666667
tt0108656,1559,6025.375,6028.333333333333
tt0108656,1563,6048.583333333333,6050.958333333333
tt0108656,1571,6085.75,6088.5
tt0108656,1582,6115.875,6127.25
tt0108656,1615,6285.5,6358.291666666667
tt0110201,2,8.833333333333334,11.083333333333334
tt0110201,4,12.0,23.458333333333332
tt0110201,9,44.75,62.291666666666664
tt0110201,13,76.45833333333333,78.54166666666667
tt0110201,22,97.875,99.54166666666667
tt0110201,24,100.875,101.20833333333333
tt0110201,27,103.70833333333333,107.16666666666667
tt0110201,30,109.04166666666667,110.41666666666667
tt0110201,31,110.41666666666667,111.54166666666667
tt0110201,32,111.54166666666667,114.95833333333333
tt0110201,34,116.08333333333333,117.16666666666667
tt0110201,38,134.04166666666666,143.45833333333334
tt0110201,39,143.45833333333334,145.08333333333334
tt0110201,42,153.08333333333334,154.125
tt0110201,44,155.25,157.54166666666666
tt0110201,47,178.91666666666666,181.41666666666666
tt0110201,48,181.41666666666666,207.25
tt0110201,50,208.83333333333334,216.875
tt0110201,51,216.875,218.375
tt0110201,54,222.95833333333334,225.25
tt0110201,56,230.75,261.7083333333333
tt0110201,58,273.4583333333333,274.8333333333333
tt0110201,62,292.7916666666667,296.0
tt0110201,67,307.75,309.1666666666667
tt0110201,69,310.5416666666667,318.4166666666667
tt0110201,71,326.2083333333333,335.4583333333333
tt0110201,75,350.375,353.7916666666667
tt0110201,76,353.7916666666667,363.4166666666667
tt0110201,79,381.625,385.8333333333333
tt0110201,80,385.8333333333333,388.25
tt0110201,82,403.75,409.125
tt0110201,88,432.0833333333333,434.2916666666667
tt0110201,98,465.9583333333333,470.1666666666667
tt0110201,100,472.25,475.6666666666667
tt0110201,101,475.6666666666667,476.7916666666667
tt0110201,108,504.25,516.5416666666666
tt0110201,114,532.875,552.7916666666666
tt0110201,125,596.2916666666666,597.875
tt0110201,127,598.8333333333334,600.7916666666666
tt0110201,130,604.4166666666666,613.875
tt0110201,131,613.875,615.375
tt0110201,135,619.125,621.2083333333334
tt0110201,141,665.4166666666666,684.625
tt0110201,150,753.6666666666666,756.0416666666666
tt0110201,160,778.7083333333334,783.4583333333334
tt0110201,169,791.1666666666666,791.75
tt0110201,172,796.75,799.8333333333334
tt0110201,180,828.7083333333334,860.8333333333334
tt0110201,185,902.25,921.7083333333334
tt0110201,200,972.125,972.5416666666666
tt0110201,209,984.7916666666666,985.4166666666666
tt0110201,218,996.5833333333334,997.2916666666666
tt0110201,219,997.2916666666666,1003.25
tt0110201,220,1003.25,1006.25
tt0110201,225,1015.125,1043.5
tt0110201,233,1092.25,1108.125
tt0110201,234,1108.125,1111.0416666666667
tt0110201,239,1134.75,1135.7083333333333
tt0110201,240,1135.7083333333333,1137.4166666666667
tt0110201,242,1144.9583333333333,1149.7916666666667
tt0110201,243,1149.7916666666667,1151.2083333333333
tt0110201,245,1155.9583333333333,1157.0833333333333
tt0110201,260,1182.125,1183.5416666666667
tt0110201,277,1277.625,1278.9583333333333
tt0110201,279,1290.7083333333333,1300.1666666666667
tt0110201,288,1323.25,1330.25
tt0110201,305,1363.625,1364.0833333333333
tt0110201,334,1411.3333333333333,1412.0
tt0110201,337,1415.5833333333333,1417.0
tt0110201,344,1425.0416666666667,1434.9583333333333
tt0110201,345,1434.9583333333333,1439.2916666666667
tt0110201,346,1439.2916666666667,1439.75
tt0110201,363,1444.0,1444.25
tt0110201,384,1457.25,1457.6666666666667
tt0110201,385,1457.6666666666667,1458.5833333333333
tt0110201,387,1459.75,1461.875
tt0110201,391,1472.7083333333333,1475.25
tt0110201,392,1475.25,1476.2083333333333
tt0110201,405,1529.2916666666667,1578.7083333333333
tt0110201,411,1601.9166666666667,1603.4166666666667
tt0110201,418,1612.3333333333333,1615.875
tt0110201,420,1619.4583333333333,1620.3333333333333
tt0110201,421,1620.3333333333333,1621.4583333333333
tt0110201,423,1625.125,1626.5833333333333
tt0110201,444,1704.4583333333333,1719.1666666666667
tt0110201,449,1738.6666666666667,1749.2083333333333
tt0110201,451,1753.3333333333333,1753.7083333333333
tt0110201,465,1886.7916666666667,1887.7083333333333
tt0110201,466,1887.7083333333333,1889.5
tt0110201,468,1891.375,1917.8333333333333
tt0110201,475,1951.25,1953.8333333333333
tt0110201,478,1962.1666666666667,1966.4166666666667
tt0110201,483,1977.6666666666667,1987.4166666666667
tt0110201,485,2003.5,2007.625
tt0110201,490,2029.4583333333333,2031.0416666666667
tt0110201,493,2042.8333333333333,2043.375
tt0110201,495,2043.9166666666667,2048.5
tt0110201,497,2055.25,2057.625
tt0110201,503,2091.625,2099.9166666666665
tt0110201,507,2110.375,2113.4583333333335
tt0110201,510,2119.125,2121.375
tt0110201,516,2135.2916666666665,2136.5
tt0110201,517,2136.5,2142.4583333333335
tt0110201,534,2236.25,2237.125
tt0110201,536,2239.0416666666665,2260.7083333333335
tt0110201,553,2337.2916666666665,2339.375
tt0110201,560,2371.5,2376.7916666666665
tt0110201,574,2398.125,2398.4166666666665
tt0110201,581,2404.7916666666665,2405.875
tt0110201,588,2414.125,2416.875
tt0110201,596,2449.3333333333335,2451.4583333333335
tt0110201,598,2453.0,2453.9166666666665
tt0110201,601,2459.1666666666665,2461.2916666666665
tt0110201,615,2484.125,2497.5833333333335
tt0110201,620,2516.3333333333335,2518.4166666666665
tt0110201,627,2563.2083333333335,2572.5416666666665
tt0110201,628,2572.5416666666665,2591.7083333333335
tt0110201,632,2636.0416666666665,2644.8333333333335
tt0110201,640,2695.4166666666665,2698.9166666666665
tt0110201,641,2698.9166666666665,2701.1666666666665
tt0110201,674,2853.6666666666665,2859.8333333333335
tt0110201,680,2907.0416666666665,2932.9583333333335
tt0110201,681,2932.9583333333335,2934.75
tt0110201,692,3029.7916666666665,3030.875
tt0110201,694,3031.7083333333335,3032.8333333333335
tt0110201,695,3032.8333333333335,3033.9583333333335
tt0110201,698,3035.875,3036.5
tt0110201,702,3043.4166666666665,3049.5833333333335
tt0110201,704,3064.125,3078.6666666666665
tt0110201,705,3078.6666666666665,3084.75
tt0110201,712,3107.75,3109.4583333333335
tt0110201,717,3125.2083333333335,3126.9166666666665
tt0110201,730,3156.3333333333335,3156.75
tt0110201,735,3166.375,3167.5416666666665
tt0110201,737,3170.3333333333335,3172.125
tt0110201,742,3208.3333333333335,3230.375
tt0110201,751,3279.0,3279.7916666666665
tt0110201,755,3281.375,3283.0833333333335
tt0110201,760,3302.0416666666665,3304.7083333333335
tt0110201,761,3304.7083333333335,3321.7083333333335
tt0110201,778,3422.9166666666665,3425.7916666666665
tt0110201,791,3503.5416666666665,3506.75
tt0110201,792,3506.75,3510.5
tt0110201,802,3538.5833333333335,3548.2083333333335
tt0110201,809,3587.8333333333335,3605.0833333333335
tt0110201,811,3606.2916666666665,3608.0
tt0110201,819,3620.125,3642.8333333333335
tt0110201,823,3656.4583333333335,3658.5833333333335
tt0110201,830,3697.1666666666665,3702.25
tt0110201,833,3735.9166666666665,3742.4166666666665
tt0110201,834,3742.4166666666665,3747.0416666666665
tt0110201,837,3751.0,3753.625
tt0110201,838,3753.625,3788.1666666666665
tt0110201,851,3886.7916666666665,3889.25
tt0110201,853,3897.7916666666665,3916.75
tt0110201,854,3916.75,3926.3333333333335
tt0110201,859,3956.8333333333335,3964.0
tt0110201,867,4001.5833333333335,4002.3333333333335
tt0110201,868,4002.3333333333335,4009.625
tt0110201,877,4032.2083333333335,4034.25
tt0110201,885,4040.7916666666665,4044.9166666666665
tt0110201,886,4044.9166666666665,4049.875
tt0110201,891,4073.3333333333335,4076.2083333333335
tt0110201,892,4076.2083333333335,4085.8333333333335
tt0110201,896,4092.3333333333335,4097.083333333333
tt0110201,906,4116.875,4118.166666666667
tt0110201,909,4120.208333333333,4132.416666666667
tt0110201,912,4136.291666666667,4137.125
tt0110201,922,4172.875,4173.916666666667
tt0110201,923,4173.916666666667,4176.666666666667
tt0110201,931,4195.916666666667,4200.041666666667
tt0110201,935,4209.416666666667,4216.791666666667
tt0110201,936,4216.791666666667,4218.041666666667
tt0110201,940,4241.0,4246.125
tt0110201,947,4255.0,4255.666666666667
tt0110201,950,4260.541666666667,4265.75
tt0110201,951,4265.75,4270.083333333333
tt0110201,953,4275.333333333333,4277.541666666667
tt0110201,958,4316.291666666667,4327.375
tt0110201,963,4353.833333333333,4363.375
tt0110201,968,4375.666666666667,4377.75
tt0110201,976,4388.041666666667,4388.916666666667
tt0110201,977,4388.916666666667,4390.208333333333
tt0110201,981,4394.125,4394.541666666667
tt0110201,996,4405.5,4405.875
tt0110201,1002,4428.375,4432.916666666667
tt0110201,1012,4466.875,4468.791666666667
tt0110201,1013,4468.791666666667,4470.708333333333
tt0110201,1025,4514.708333333333,4516.833333333333
tt0110201,1031,4541.916666666667,4544.75
tt0110201,1038,4574.25,4581.333333333333
tt0110201,1044,4622.25,4623.75
tt0110201,1052,4665.875,4672.75
tt0110201,1058,4706.833333333333,4711.583333333333
tt0110201,1064,4735.25,4736.583333333333
tt0110201,1084,4828.625,4840.0
tt0110201,1089,4858.625,4866.166666666667
tt0110201,1113,4926.416666666667,4940.0
tt0110201,1121,4965.291666666667,4968.791666666667
tt0110201,1137,4994.291666666667,4995.333333333333
tt0110201,1140,5006.25,5009.75
tt0110201,1148,5037.083333333333,5038.666666666667
tt0110201,1154,5091.375,5102.75
tt0110201,1159,5114.25,5117.666666666667
tt0110201,1162,5124.291666666667,5128.583333333333
tt0110201,1165,5133.791666666667,5137.916666666667
tt0110201,1195,5196.625,5197.208333333333
tt0110201,1203,5210.833333333333,5212.583333333333
tt0110201,1205,5218.416666666667,5228.208333333333
tt0110201,1209,5239.083333333333,5248.75
tt0110201,1220,5305.791666666667,5322.083333333333
tt0110201,1221,5322.083333333333,5325.291666666667
tt0110201,1223,5342.0,5348.75
tt0110201,1243,5440.875,5453.541666666667
tt0110201,1256,5520.666666666667,5555.916666666667
tt0110201,1271,5635.541666666667,5637.458333333333
tt0110201,1287,5706.708333333333,5714.625
tt0110201,1297,5752.375,5755.916666666667
tt0110201,1301,5768.791666666667,5776.958333333333
tt0110201,1318,5877.333333333333,5878.083333333333
tt0110201,1324,5895.416666666667,5903.541666666667
tt0110201,1330,5920.291666666667,5922.25
tt0110201,1334,5928.541666666667,5929.083333333333
tt0110201,1349,5970.666666666667,5976.958333333333
tt0110201,1351,5981.583333333333,5992.333333333333
tt0110201,1354,5996.166666666667,5997.416666666667
tt0110201,1358,6012.833333333333,6013.708333333333
tt0110201,1371,6089.875,6090.791666666667
tt0110201,1376,6094.75,6095.291666666667
tt0110201,1378,6096.25,6096.958333333333
tt0110201,1412,6201.208333333333,6201.916666666667
tt0110201,1416,6215.083333333333,6216.125
tt0110201,1423,6222.916666666667,6226.583333333333
tt0110201,1429,6249.333333333333,6252.25
tt0110201,1430,6252.25,6256.833333333333
tt0110201,1433,6269.5,6272.0
tt0111797,3,57.55749843560342,60.64391501838216
tt0111797,10,89.67291422938214,92.1754141613649
tt0111797,11,92.1754141613649,96.09599738813789
tt0111797,15,121.03758004356604,128.04457985311777
tt0111797,20,148.35653763437782,160.91074562649132
tt0111797,22,173.88203694060192,179.42924512316372
tt0111797,24,192.81761975927148,202.4939528296048
tt0111797,26,206.8316193783749,209.12557764935912
tt0111797,31,239.03045183655306,243.4098267175229
tt0111797,33,250.66707652027287,255.1298680656421
tt0111797,34,255.1298680656421,260.30170125840647
tt0111797,37,282.07345066665647,297.9226169025473
tt0111797,38,297.9226169025473,311.10244987765645
tt0111797,39,311.10244987765645,320.9873246089884
tt0111797,40,320.9873246089884,331.83149098091366
tt0111797,43,335.8771992042858,337.295282499076
tt0111797,44,337.295282499076,340.7153657394524
tt0111797,49,381.1724479731737,390.7653643791076
tt0111797,50,390.7653643791076,416.74965533952854
tt0111797,51,416.74965533952854,425.1747384438705
tt0111797,52,425.1747384438705,429.4289883282412
tt0111797,54,435.0596131752024,441.8163629915558
tt0111797,57,464.75594570139776,486.9030700994452
tt0111797,59,507.4652778739035,513.5964027072613
tt0111797,60,513.5964027072613,519.9360692016176
tt0111797,62,589.6306923073374,596.9713587744868
tt0111797,64,604.7291085636333,632.8405244662397
tt0111797,68,658.9499404232598,667.2916068632023
tt0111797,69,667.2916068632023,688.4794396206563
tt0111797,71,703.4944392125528,707.540147435925
tt0111797,75,714.1300639234796,715.6732722148689
tt0111797,77,718.4677304722496,720.1777720924379
tt0111797,81,725.3913136174019,726.9345219087913
tt0111797,83,728.3108968713818,731.48073011856
tt0111797,92,787.2864786017755,788.6628535643661
tt0111797,101,823.4893109511261,827.4098941778991
tt0111797,104,833.5410190112568,837.878685560027
tt0111797,115,930.0540997213918,931.347058019583
tt0111797,127,1023.7727221741461,1033.4907635766792
tt0111797,132,1082.2478039181433,1094.1346785950614
tt0111797,133,1094.1346785950614,1103.6858866687955
tt0111797,134,1103.6858866687955,1106.522053258376
tt0111797,136,1112.6531780917337,1116.365219657508
tt0111797,141,1267.307673888268,1281.5302151683702
tt0111797,147,1489.5296678483369,1504.7532091012322
tt0111797,150,1539.287708162594,1546.3781246365452
tt0111797,151,1546.3781246365452,1557.3474160050698
tt0111797,162,1631.5882473205581,1633.3817056051457
